UBCF1,UBCF2,PAM,IBCF,POP,RANDOM,CONTENT,REAL,AVERAGE
3.399772953,3.73348962,2.5,3.823333952,3.763523714,2.986667002,3.817438692,1,3.432032276
3.424474002,3.47039298,3.111111111,3.005868487,3.437895732,4.010401129,3.827586207,2,3.469675664
3.892523364,3.828228224,3,4.328155026,4.124614077,4.795183973,5,4,4.138386381
3.456621005,3.382027303,3.642857143,4.068964698,3.901737325,5,3.298342541,4,3.821507145
2.98189624,2.973684258,4,3.798563634,2.878075648,3.179290216,3.936170213,2,3.392525744
4.41509434,4.454247139,3.2,4.159220889,4.653141575,4.746023703,4.504807692,5,4.304647905
2.970067895,3.033721863,3.4,2.968799241,2.376271662,1.680441586,3.046391753,2,2.782242
3.737588652,3.725352113,3.22513089,3.198498355,3.172765275,3.970881081,3.099371069,4,3.447083919
4.114351285,4.139534884,1,3.891736097,4.817162947,4.60306523,4.046413502,5,3.801751992
3.321167883,3.34796693,5,3.232761964,3.945040337,3.314639337,3.937072503,3,3.728378422
3.993103448,3.986111111,3.88,4.107492174,3.835092698,3.346552905,3.99807074,3,3.878060439
1.867572156,1.9100524,4,1.797883578,1.939698202,2.038994483,1.414736343,1,2.138419595
2.965555858,3.388948384,3.875,3.65361859,3.1066276,3.367556887,2.097560976,2,3.207838328
2.75828133,2.455412791,2.666666667,2.955019956,2.608934946,2.992224192,3.244803695,3,2.811620511
4.214654224,4.20069369,3,4.695090119,4.503226585,5,4.876033058,5,4.355671097
4.02468476,3.949526814,1,3.322033898,3.259395784,5,4.067226891,5,3.517552592
3.940946311,3.792719854,4,4.146070037,3.231830035,2.209887404,3.879227053,3,3.600097242
3.73245614,3.678091189,4.078947368,3.770770189,3.931174724,4.984218307,4.122159091,5,4.042545287
3.333176459,3.252093111,5,3.739706272,3.282328743,3.495356683,2.338709677,3,3.491624421
3.056537102,3.056537102,4.666666667,3.209390547,3.075590551,2.404424748,3.361702128,4,3.261549835
3.974733629,3.963503993,5,3.740085163,3.965476991,4.852600691,4.267281106,3,4.25195451
2.885697502,2.72,3.75,3.002653047,2.97683766,2.494724302,3.690647482,1,3.074365713
2.902485812,2.647083638,3.222222222,3.692242091,2.51096882,2.548583111,2.19231438,5,2.816557154
3.973684211,4.115428384,3.846153846,4.405996936,4.53456167,2.935958127,3.743027888,5,3.93640158
3.905103631,3.674554614,3.412698413,3.942640171,3.774704059,5,3.950259837,4,3.951422961
3.24925816,3.25147929,3,3.825124826,3.301797304,2.819546148,2.908355795,4,3.193651646
3.638190955,3.817115534,2.461538462,3.74110703,3.897240536,2.656793115,3.29769392,4,3.35852565
3.9,3.781637255,3,3.889127285,3.642327788,4.058490297,3.315457413,3,3.655291434
4.233654923,4.232846494,3.4,4.206413888,4.379372286,3.801285349,4,5,4.036224706
3.316240828,3.255740257,2,3.304276787,3.216212919,2.488783954,3.283842795,4,2.98072822
3.620547858,3.66442953,3.833333333,3.522642707,2.949171992,4.445884556,3.796305851,3,3.690330832
3.733777298,3.700570255,2.6,4.311003062,4.053860381,2.930109715,3.081911263,4,3.487318853
3.768072289,3.664440326,3.65,0,2.14825299,3.465164684,3.395136778,2,2.870152438
3.686005274,3.982183426,2,3.696786285,3.950881566,2.772495548,3.989041096,3,3.439627599
4.020626229,4.1463589,3.8,4.454027984,4.593603751,5,3.973777279,3,4.284056306
3.461784023,3.83228205,4.117647059,3.729517867,3.661609084,3.88778754,3.861157578,4,3.793112172
4.063326386,4.373523445,4,4.381440911,4.280050558,3.624498064,3.867837338,4,4.084382386
3.487344251,3.423345189,3.5,3.897241668,3.811797009,3.896027208,3.285714286,4,3.614495659
3.622437558,3.470439526,3.846153846,4.609328271,4.096591746,2.615442978,3.752160494,4,3.716079203
3.057741314,2.950434031,1,3.364924559,2.877742859,2.414819962,3.219512195,4,2.697882131
3.736389777,3.788769568,2,4.18735795,3.828678465,4.296066907,3.169611307,5,3.572410568
2.94504486,2.979980886,1.666666667,3.710669167,3.632173518,2.992710361,2.791648156,4,2.959841945
3.060240964,3.05952381,3.387096774,1,2.12202381,3.952755663,3.908045977,2,2.927098143
4.16746083,4.439482131,3.818181818,4.604102718,4.237858049,3.687713054,3.851727982,5,4.115218083
3.811764706,3.720733656,3,3.420667894,3.665067772,3.802361192,3.785714286,5,3.600901358
4.289143279,4.321428571,2.333333333,4.297236404,4.356733688,4.554995751,4.069284065,4,4.031736442
3.103448276,2.9375,2,2.290780832,2.56148102,4.131784713,3.125,2,2.878570692
3.755555556,3.792452841,4,3.85990458,4.044520095,3.049315676,3.946236559,5,3.778283615
3.608247423,3.631313131,1,4.075707404,3.893413688,4.287093639,3.989891564,3,3.497952407
3.133333333,3.178422336,3,3.284508628,3.354520005,3.253245405,2.45,2,3.093432815
3.656160043,3.681898235,3.25,0,3.608270385,2.920739862,3.664772727,4,2.968834465
3.440258953,3.549626374,2.25,3.916480095,3.813881464,4.139368464,2.077922078,4,3.312505347
4.146574274,4.252522393,2.75,4.571036977,4.840937734,5,4.255813953,4,4.259555047
3.76072128,3.623070629,4,4.023782531,3.53820863,5,2.933333333,4,3.839873772
3.66442953,3.601535132,4.666666667,4.059488596,3.946909679,3.030006154,4.039719626,3,3.858393626
3.590525119,3.955263283,1.5,4.491463029,3.799436789,5,3.567713976,5,3.700628885
3.575600172,3.462846356,3,4.058025693,3.456899189,2.535496572,3.263038549,4,3.335986647
3.657142857,3.846427703,2,3.497231426,3.315485012,2.556298175,3.892418441,4,3.252143373
3.133333333,3.113672295,4,3.043292975,3.303390037,3.827539179,3.074074074,2,3.356471699
2.099447514,1.725293925,3,1.613808358,1.303620017,1.747481963,1.666666667,1,1.879474063
3.351851852,3.351851852,4.108433735,4.488912315,3.757915295,3.201630432,3.310344828,5,3.652991473
3.908773207,4.087767784,3,4.103625342,4.38081816,3.370498739,4.735042735,3,3.940932281
3.662921348,3.319071683,4.30952381,3.943035164,3.290363167,4.209676726,3.379562044,5,3.73059342
4.083257701,4.147288851,2.545454545,4.0443618,3.911888334,5,4.02110139,4,3.96476466
2.959770115,3.100203587,3.333333333,3.212212193,3.561989195,2.371924958,3.335443038,3,3.124982346
2.542374999,2.865532641,1,2.870058073,3.138687991,3.430727217,2.599876007,3,2.635322418
3.516779742,3.44853316,2.854545455,4.067728483,3.199283312,2.791504604,3.601265823,3,3.354234368
3.376,3.376,3,3.939368069,3.375083239,3.358139129,2.169417627,3,3.227715438
1.833750183,1.875,2.833333333,1.433013865,2.437936158,2.637899811,1.271146643,1,2.046011428
2.887912894,3.078192083,2,2.187661346,2.652971616,1,3.244179104,1,2.435845292
3.575757576,3.624499798,2.5,3.589633597,4.003235155,2.405170108,1.857142857,5,3.079348442
3.8,3.857142857,2.948717949,0,3.701701843,5,4.333333333,3,3.377270855
3.537089792,3.646803068,2.5,4.05886532,3.600114965,3.111847258,1.503425893,2,3.136878042
3.926867065,3.954605224,1,4.318745575,3.95916135,3.831179433,3.75,5,3.534365521
3.759957074,3.781954887,3.363636364,4,4.065775108,5,3.685628743,4,3.950993168
1.540229885,1.541786744,2.583333333,1,1.919563197,1.184132521,1.198943662,1,1.56685562
3.465020576,3.465020576,3,3.755333747,3.723355899,2.34298975,3.456580125,4,3.315471525
2.82326732,2.785642465,2.882352941,3.146081185,3.047950284,2.67876734,2,1,2.766294505
3.508928571,3.159038319,3.25,3.274524767,3.020138426,5,1.400629496,4,3.230465654
3.228571429,3.12398389,4,4,3.287510058,2.077164623,3.973262032,2,3.384356005
3.421520258,3.298208123,4,3.333790418,3.018992929,2.693012386,3.12267658,2,3.269742956
3.731219943,3.62901433,4,3.841220953,3.647553312,5,3.067567568,5,3.845225158
3.241063469,3.413350568,3,3.705668304,3.439090305,2.145674948,3.091922006,4,3.148109943
3.456621005,3.488599374,4,3.851722614,3.607420942,4.148555257,3.398837632,4,3.707393832
4.127185978,3.766711544,4,4.035587673,4.351753834,2.538346003,3.896137291,4,3.81653176
3.658163265,3.658163265,4.333333333,2.277269042,3.919551174,2.411403909,3.573643411,4,3.404503914
3.058823529,3.187167378,3.25,4.658652796,3.365343021,1.764292308,3.372670807,5,3.23670712
4.145197668,4,5,4.223901099,3.981112222,3.524344142,4.026785714,4,4.128762978
2.956638682,3.174844023,4,3.308994083,2.986948885,2.073387424,2.931083735,1,3.061699547
2.887187068,3.030812552,2.75,3.409739184,2.671882009,2.41824399,2.323600973,4,2.784495111
3.719530639,3.790921257,4.111111111,3.981912569,3.698385423,2.185814471,2.989480395,4,3.496736552
3.488209641,3.833198264,1,3.299823347,3.169139683,3.100399494,3.727272727,3,3.088291879
3.844444444,3.844444444,3.333333333,4,3.127835984,2.405668975,4.15,4,3.529389597
3.976198704,4.06608716,3,4.079401326,4.045541918,4.673020072,2.072072072,4,3.701760179
3.65535001,3.675016856,2.75,3.711455937,3.529895517,3.001180012,4,5,3.474699762
3.803682666,3.502257795,2.916666667,3.817149491,3.31479407,5,4.375,5,3.818507241
3.574567507,3.485461581,1.666666667,4.009228201,3.442722803,3.023043705,2.185618104,5,3.055329795
3.484258881,3.886600197,3,4.259688637,3.825575971,2.155394626,3.704819277,4,3.473762513
3.934666861,3.855607094,3,4.060649465,4.014454732,4.625510387,3.912087912,3,3.914710922
2.440657808,2.518518519,4,2.506131716,1.729246248,3.676908107,1.272727273,3,2.592027096
3.577623568,3.51058969,3,4.169731044,3.344660791,4.080102593,3.271365534,3,3.564867603
4.01063174,4.077669903,3,3.325845488,3.477968368,2.864932854,3.983429322,3,3.534353954
2.634730539,2.634730539,3.4,2.407896726,2.759838985,2.520820437,2.498554913,3,2.69379602
3.441176471,3.485361618,2,4.00889426,4.035365451,4.635946612,2.365339578,4,3.424583427
4.283464567,4.514866452,1,4.877719022,4.660442973,3.14625367,4.1,5,3.797535241
3.616,3.843889295,3,3.678012068,3.143094909,2.714316819,3.667493797,2,3.380400984
3.23098531,3.185536212,1.5,3.894510139,3.830708104,1.306969032,2.472222222,2,2.774418717
2.740401193,2.252813877,4,2.790733588,3.032672736,1.550301973,3.378881988,1,2.820829336
4.011904762,4.011904762,3.090909091,4,3.923522858,4.110352766,4.026431718,2,3.882146565
4.221980954,4.278038411,3.8,3.727172274,4.79875081,3.535093943,4.765376538,4,4.160916133
3.861702128,3.539922392,3,3.39841682,3.39114556,3.865905672,3.409722222,2,3.495259256
4.653846154,4.666666667,3,0,5,4.4885402,4.641025641,5,3.778582666
3.82337317,3.250305621,3,3.959200083,3.527015807,2.849434862,3.355491329,5,3.39497441
3.558601029,3.50747188,2.7,3.941407555,3.650196674,3.441069407,3.028939544,4,3.403955156
2.946902655,3.114447696,3.347826087,4.154944619,3.287227828,2.559401402,2.912184413,4,3.188990671
3.911111111,3.911111111,1.333333333,4,4.297913082,3.424972933,3.32,5,3.456920224
3.250116851,2.777436438,3.363636364,3.460063364,2.070157296,2.069430465,3.763018066,2,2.964836978
3.949685535,3.949526814,1,0,1,3.830592642,3.884978001,1,2.51639757
3.681415929,3.6875,3.666666667,2.708412321,3.292188074,4.642478702,3.863636364,3,3.648899722
3.608247423,3.631313131,3.470588235,4,2.920071408,3.828650713,3.974084004,3,3.633279273
3.838606622,3.685291653,2.111111111,4.165328434,4.131197875,3.618784266,4.875373217,4,3.775099025
3.367098176,3.349649127,3.333333333,3.482711457,3.068903555,3.125135583,3.058000917,2,3.254976021
3.616,3.408405257,5,4.171333113,3.497162647,3.653585986,3.502209131,1,3.835528019
3.728098344,3.622855089,1,3.629857734,3.569260441,3.009426453,3.185185185,3,3.106383321
3.006266022,2.985283904,3,2.884682875,2.969829494,2.646872245,2.968329504,3,2.923037721
3.726592937,3.835522204,4,4.336604991,3.899583294,2.207235532,3.301587302,4,3.615303751
4.395691761,4.454545455,4.5,4.56470138,4.057678849,3.634911078,4.904761905,5,4.358898633
4.514392242,4.461181275,5,5,4.577435676,4.169577829,4.124223602,5,4.549544375
3.684941583,3.689398436,3.258064516,3.755309707,4.275436462,4.347186639,3.853970283,4,3.837758232
3.162162162,3.162162162,3,3,3.151782417,2.991547526,2.868686869,3,3.048048734
3.488095238,3.555308413,3.333333333,3.438403342,3.390914216,3.536463449,4.303030303,5,3.577935471
3.324064719,3.183242088,2.8,3.318811348,3.628657142,3.175400387,2.991855204,3,3.20314727
3.177419355,3.178861789,3,0,3.15939963,4.567437154,2.875923191,3,2.851291588
3.483870968,3.4148456,4,3,3.768415588,1.873569718,4.071428571,5,3.373161492
3.941031471,3.627727263,4.333333333,3.557102742,3.64093104,3.041502511,3.176822214,4,3.616921511
3.77218269,3.671360481,5,3.722661495,4.227544126,2.690027487,3.599377883,5,3.811879166
2.638297872,2.638297872,3.663934426,1,1.788612054,1.667154503,2.847457627,1,2.320536336
3.113636364,3.081637985,1,3.318126438,2.810528046,2.90585517,5,5,3.032826286
2.954545455,2.954545455,3.090909091,2.677165354,2.866163551,1.674228022,4.397849462,2,2.945058056
3.888888889,3.704915268,2.4,4.029129598,4.176088648,3.650293121,3.312438786,5,3.59453633
2.880586964,3.387255918,1.666666667,2.86811702,3.606199492,2.840938317,3.974304069,4,3.032009778
4.086956522,4.086956522,3,3.339964731,4.157659722,4.433519104,4.567741935,3,3.953256934
3.713590224,3.67791411,5,4.273997348,3.792355736,3.145424613,3.815414725,4,3.916956679
4.102607184,4.069364162,3.6,4.48029121,4.2518747,3.990304345,3.76,4,4.0363488
4.073205519,3.911764706,2.333333333,3.076819727,3.417926051,2.9320784,4.714285714,3,3.494201921
3.985419741,4.022346267,3.5,4.401102864,3.674892812,4.241786637,2.835051546,5,3.808657124
3.077546633,2.972996706,4,3.753977557,3.062218191,2.797433603,2.172723386,4,3.119556582
3.673932018,4.137417838,3,4.217627613,4.443979343,4.651679434,3.964720706,5,4.012765279
3.539215686,3.613817425,4,4.006793024,3.808750572,3.820241044,4.214285714,5,3.857586209
3.391228855,3.273672954,2.5,4.019771722,3.480806927,4.208516433,1.22983871,4,3.1576908
4.417580586,4.579591059,3,4.674807454,5,4.520891731,4.45908529,4,4.378850874
3.058823529,3.1872688,4.5,3.019694632,2.661956924,1,2.8,4,2.889677698
3.125,3.12345679,4,3,3.058616139,1.72643451,2.959422552,3,2.998989999
3.466351232,3.365426972,4.333333333,2.86567153,3.039665582,2.504970257,3.60996628,3,3.312197884
3.256251815,3.227878098,4.210526316,3.229768389,2.732556919,4.032336414,3.753433208,2,3.491821594
3.157480315,3.26386609,3.166666667,2.48071934,2.010705647,3.621835095,3.197530864,2,2.985543431
3.41322314,3.425,3,3.910935779,3.121400783,5,3.15819209,1,3.57553597
3.326645477,3.810224983,3.5,3.482169503,3.643276299,2.936320867,3.419933432,4,3.44551008
3.65034965,3.65034965,3.989361702,3.392589263,3.512433407,4.231705952,2.971014493,3,3.628257731
3.112791727,3.406392229,3.25,3.299280016,3.035780413,3.572927776,3.090968161,2,3.252591474
3.155982928,3.549058812,3,3.513816028,2.751452833,2.938792304,3.100093545,4,3.144170921
3.157480315,3.182539683,4,3,3.346525394,2.764547549,3.845801527,4,3.328127781
3.566698841,3.594058425,1.25,3.326117079,3.556406682,3.671747446,3.122157824,3,3.155312328
4.069050264,4.120001074,2,4.568368063,3.710246359,3.756404154,3.919354839,5,3.734774965
3.930716673,3.700407335,3,4.289678213,4.365865797,4.159144435,3.778017241,3,3.889118528
3.586206897,3.535714286,3.166666667,3.970996504,4.008267227,5,4.543209877,4,3.973008779
4.368421053,4.637111271,2.6,4.50511623,4.880205695,4.391463453,4.555555556,5,4.276839037
3.656203425,3.758522058,4.444444444,2.721062345,3.604544267,3.771909118,2,3,3.422383665
3.978162324,4.377627594,1,4.461651876,3.861862274,3.165622417,4.131274131,4,3.56802866
3.742857143,3.707129906,1.857142857,3.524640632,4.253085826,4.09587205,3.730923695,3,3.558807444
4.105034482,4.109347675,3,4.107515714,4.342408236,4.20659102,3.035502959,4,3.843771441
3.413793103,3.445292038,2,3.219607715,3.287743656,4.007799003,3.711538462,4,3.297967711
4.04375,4.0375,5,3.161835253,3.365191095,2.607199687,4.104066986,3,3.759934717
3.891826923,3.880095923,3.211538462,4,3.572757666,4.35480064,3.185584563,3,3.728086311
3.544117647,3.544117647,3.775280899,0,2.626145699,2.821845178,3.666666667,1,2.85402482
4.192592593,4.192592593,3.588235294,0,4.314414129,4.242253027,4.059409888,3,3.512785361
3.876190476,4.034433812,2.2,3.574788757,3.918548734,3.968777385,3.488843813,4,3.58022614
2.934579439,2.943396226,3.974358974,1,2.223907263,3.863524279,3.421052632,1,2.908688402
3.420039852,3.506602734,1,3.170020886,3.459280024,2.171731352,3.653333333,2,2.911572597
3.891826923,3.880095923,4,4.388586063,4.054676582,3.960004582,3.148595506,4,3.90339794
3.370149254,3.459645091,3.333333333,3.298431246,3.737193151,3.584898823,2.485406091,4,3.324150999
3.675324675,3.675324675,2,2.309255821,2.950305835,2.147218086,2.139240506,2,2.699524228
3.333333333,3.304868388,4.333333333,3.710577436,2.652507557,3.705860524,3.70212766,3,3.534658319
3.66749504,3.55,3.2,3.374193292,3.402246808,3.01279121,2.068571429,4,3.182185397
3.166666667,3.471516931,4.224489796,2.64750715,2.771132874,3.879083563,2.926470588,3,3.298123938
3.591837588,3.453801964,3.75,3.26949529,3.899694803,3.647315038,4.024672321,4,3.662402429
2.966345914,2.893522289,5,2.956024402,2.897912938,3.471868947,2.845707657,2,3.290197449
3.799279725,3.855238779,2.882352941,4.497774569,3.866132102,3.314875839,4.133495146,4,3.764164157
3.059185495,2.926423216,2.833333333,2.840836922,3.156084973,3.172259583,3.220619658,3,3.029820454
3.949152542,4.283385301,3,4.622026571,4.270562305,3.816009361,5,5,4.134448011
3.585558025,3.675324675,3.75,3.348354291,3.679678547,2.655097786,3.598958333,3,3.470424522
3.463808969,3.497563812,3.053571429,3.355547864,3.260466189,2.823475674,3.092406044,3,3.22097714
3.700318025,3.471428279,3.818181818,4.347230933,3.786120615,4.275228357,3.977777778,3,3.910897972
3.603075217,4.062787857,3,4.181375273,4.011069309,3.184256094,3.176615601,4,3.602739907
3.462957024,3.25147929,2,3.338114799,3.385840188,3.252591016,2.908355795,4,3.08561973
3.510306795,3.568975537,3.666666667,4.817337602,3.716821364,4.203344444,3.13340945,4,3.802408837
3.480446927,3.480446927,2.428571429,4.683089214,3.385485827,2.996051963,3.671232877,4,3.446475023
3.78433739,3.757062147,4,4.305622571,3.901460667,4.039823108,3.941176471,5,3.961354622
2.978991597,3.372280402,3,2.934673128,2.966681561,3.042171925,2.089579113,3,2.912053961
3.340807175,3.395844811,3.875,2.85743507,2.774175024,3.453235771,3.415630551,2,3.301732629
4.185681439,4,3.714285714,4.753344859,4.329608291,4.674388133,3.110629067,5,4.109705358
4.040144822,4.012638859,1.5,4.438735899,4.547407259,2.920767647,3.49245283,5,3.564592474
3.632124352,3.64801915,3,3.673806004,3.711797782,5,3.062114474,3,3.675408823
3.042560041,3.133333333,4,3.222554829,3.405711848,1.214717453,3.307692308,3,3.04665283
3.210526316,3.225,4,2.39700946,3.62548098,4.375708343,4,2,3.547675014
3.74653947,3.714946269,3,3.867163383,3.808565859,2.924293664,3.704,4,3.537929807
3.575430801,3.465020576,2.25,3.337929111,3.708121626,3.230187167,3.691964286,2,3.322664795
3.634642453,3.409114355,2.230769231,4.26128992,3.635450977,4.890192363,3.410714286,3,3.638881941
3.134615385,3.134615385,2.56,4.274173182,3.436982882,2.227995418,2.232394366,4,3.000110945
4.363636364,4.349878324,2,4.321764599,3.946743917,3.554890239,4.828985507,4,3.909414136
3.92,3.758333806,3,4.002643806,4.002328743,4.185603251,4.8,3,3.952701372
4.04787234,3.850612642,3.617283951,3.768653338,3.926534548,3.828784966,4.255813953,4,3.899365105
2.826770552,2.602920557,2.7,3.659481763,2.741869907,3.549322092,2.553418803,5,2.947683382
3.584100005,3.759578526,3.862831858,3.366740027,3.638195825,3.675434019,3.906521739,3,3.684771714
